INVALID, 6/19/2019 21:24:53.00, 5402.11, 6586.25, 76.77
INVALID, 6/19/2019 21:24:53.00, 5401.08, 6585.00, 76.89
INVALID, 6/19/2019 21:24:54.00, 5401.29, 6585.25, 76.89
INVALID, 6/19/2019 21:24:55.00, 5401.29, 6585.25, 76.89
INVALID, 6/19/2019 21:24:55.00, 5405.18, 6590.00, 76.66
INVALID, 6/19/2019 21:24:55.00, 5401.29, 6585.25, 76.77
INVALID, 6/19/2019 21:24:56.00, 5401.49, 6585.50, 76.77
INVALID, 6/19/2019 21:24:56.00, 5401.08, 6585.00, 76.89
INVALID, 6/19/2019 21:24:56.00, 5401.29, 6585.25, 76.77
INVALID, 6/19/2019 21:24:57.00, 5401.49, 6585.50, 76.77
INVALID, 6/19/2019 21:24:57.00, 5400.47, 6584.25, 76.89
INVALID, 6/19/2019 21:24:58.00, 5400.88, 6584.75, 76.77
INVALID, 6/19/2019 21:24:58.00, 5402.31, 6586.50, 76.77
INVALID, 6/19/2019 21:24:58.00, 5401.29, 6585.25, 76.77
INVALID, 6/19/2019 21:24:59.00, 5400.47, 6584.25, 76.77
INVALID, 6/19/2019 21:24:59.00, 5401.29, 6585.25, 76.77
INVALID, 6/19/2019 21:24:59.00, 5400.67, 6584.50, 76.77
INVALID, 6/19/2019 21:25:00.00, 5402.52, 6586.75, 76.77
INVALID, 6/19/2019 21:25:00.00, 5401.08, 6585.00, 76.77
INVALID, 6/19/2019 21:25:01.00, 5400.67, 6584.50, 76.77
INVALID, 6/19/2019 21:25:01.00, 5401.29, 6585.25, 76.77
INVALID, 6/19/2019 21:25:01.00, 5399.24, 6582.75, 76.77
INVALID, 6/19/2019 21:25:02.00, 5400.67, 6584.50, 76.77
INVALID, 6/19/2019 21:25:02.00, 5400.06, 6583.75, 76.77
INVALID, 6/19/2019 21:25:02.00, 5400.47, 6584.25, 76.77
INVALID, 6/19/2019 21:25:03.00, 5401.29, 6585.25, 76.77
INVALID, 6/19/2019 21:25:03.00, 5401.29, 6585.25, 76.77
INVALID, 6/19/2019 21:25:04.00, 5401.70, 6585.75, 76.66
INVALID, 6/19/2019 21:25:04.00, 5401.90, 6586.00, 76.66
INVALID, 6/19/2019 21:25:05.00, 5399.85, 6583.50, 76.77
INVALID, 6/19/2019 21:25:05.00, 5402.11, 6586.25, 76.66
INVALID, 6/19/2019 21:25:05.00, 5402.11, 6586.25, 76.66
INVALID, 6/19/2019 21:25:06.00, 5401.90, 6586.00, 76.66
INVALID, 6/19/2019 21:25:06.00, 5400.47, 6584.25, 76.66
INVALID, 6/19/2019 21:25:07.00, 5400.67, 6584.50, 76.66
INVALID, 6/19/2019 21:25:07.00, 5401.08, 6585.00, 76.66
INVALID, 6/19/2019 21:25:07.00, 5401.29, 6585.25, 76.66
