INVALID, 6/19/2019 21:25:10.00, 5401.29, 6585.25, 76.66
INVALID, 6/19/2019 21:25:10.00, 5406.21, 6591.25, 76.44
INVALID, 6/19/2019 21:25:10.00, 5402.93, 6587.25, 76.55
INVALID, 6/19/2019 21:25:11.00, 5402.11, 6586.25, 76.55
INVALID, 6/19/2019 21:25:11.00, 5402.93, 6587.25, 76.55
INVALID, 6/19/2019 21:25:11.00, 5402.52, 6586.75, 76.66
INVALID, 6/19/2019 21:25:12.00, 5403.13, 6587.50, 76.66
INVALID, 6/19/2019 21:25:12.00, 5401.29, 6585.25, 76.66
INVALID, 6/19/2019 21:25:13.00, 5401.70, 6585.75, 76.66
INVALID, 6/19/2019 21:25:13.00, 5401.70, 6585.75, 76.66
INVALID, 6/19/2019 21:25:13.00, 5400.47, 6584.25, 76.66
INVALID, 6/19/2019 21:25:14.00, 5401.29, 6585.25, 76.66
INVALID, 6/19/2019 21:25:14.00, 5400.88, 6584.75, 76.66
INVALID, 6/19/2019 21:25:14.00, 5400.47, 6584.25, 76.66
INVALID, 6/19/2019 21:25:15.00, 5401.70, 6585.75, 76.66
INVALID, 6/19/2019 21:25:15.00, 5401.29, 6585.25, 76.66
INVALID, 6/19/2019 21:25:16.00, 5401.90, 6586.00, 76.66
INVALID, 6/19/2019 21:25:16.00, 5401.29, 6585.25, 76.66
INVALID, 6/19/2019 21:25:17.00, 5399.65, 6583.25, 76.77
INVALID, 6/19/2019 21:25:17.00, 5401.49, 6585.50, 76.66
INVALID, 6/19/2019 21:25:17.00, 5401.08, 6585.00, 76.77
INVALID, 6/19/2019 21:25:18.00, 5401.29, 6585.25, 76.77
INVALID, 6/19/2019 21:25:18.00, 5400.67, 6584.50, 76.77
INVALID, 6/19/2019 21:25:19.00, 5400.67, 6584.50, 76.77
INVALID, 6/19/2019 21:25:19.00, 5401.90, 6586.00, 76.66
INVALID, 6/19/2019 21:25:19.00, 5400.88, 6584.75, 76.77
INVALID, 6/19/2019 21:25:20.00, 5401.29, 6585.25, 76.77
INVALID, 6/19/2019 21:25:20.00, 5402.72, 6587.00, 76.66
INVALID, 6/19/2019 21:25:20.00, 5399.65, 6583.25, 76.77
INVALID, 6/19/2019 21:25:21.00, 5401.29, 6585.25, 76.77
INVALID, 6/19/2019 21:25:21.00, 5399.85, 6583.50, 76.77
INVALID, 6/19/2019 21:25:22.00, 5400.88, 6584.75, 76.77
INVALID, 6/19/2019 21:25:23.00, 5401.29, 6585.25, 76.77
INVALID, 6/19/2019 21:25:23.00, 5402.52, 6586.75, 76.66
INVALID, 6/19/2019 21:25:23.00, 5400.88, 6584.75, 76.77
INVALID, 6/19/2019 21:25:24.00, 5400.88, 6584.75, 76.77
INVALID, 6/19/2019 21:25:24.00, 5400.67, 6584.50, 76.77
INVALID, 6/19/2019 21:25:24.00, 5399.85, 6583.50, 76.89
INVALID, 6/19/2019 21:25:25.00, 5401.49, 6585.50, 76.77
INVALID, 6/19/2019 21:25:25.00, 5399.03, 6582.50, 76.89
INVALID, 6/19/2019 21:25:26.00, 5400.67, 6584.50, 76.89
INVALID, 6/19/2019 21:25:26.00, 5400.26, 6584.00, 76.89
INVALID, 6/19/2019 21:25:26.00, 5400.47, 6584.25, 77.00
INVALID, 6/19/2019 21:25:27.00, 5400.67, 6584.50, 77.00
INVALID, 6/19/2019 21:25:27.00, 5400.67, 6584.50, 77.00
INVALID, 6/19/2019 21:25:28.00, 5399.65, 6583.25, 77.00
INVALID, 6/19/2019 21:25:28.00, 5401.49, 6585.50, 77.00
INVALID, 6/19/2019 21:25:28.00, 5400.67, 6584.50, 77.00
INVALID, 6/19/2019 21:25:29.00, 5399.03, 6582.50, 77.11
INVALID, 6/19/2019 21:25:29.00, 5400.47, 6584.25, 77.11
INVALID, 6/19/2019 21:25:29.00, 5399.65, 6583.25, 77.11
INVALID, 6/19/2019 21:25:30.00, 5400.88, 6584.75, 77.11
INVALID, 6/19/2019 21:25:30.00, 5399.65, 6583.25, 77.11
INVALID, 6/19/2019 21:25:31.00, 5399.24, 6582.75, 77.22
INVALID, 6/19/2019 21:25:31.00, 5399.85, 6583.50, 77.22
INVALID, 6/19/2019 21:25:31.00, 5399.03, 6582.50, 77.22
INVALID, 6/19/2019 21:25:32.00, 5399.03, 6582.50, 77.22
