INVALID, 6/20/2019 17:16:24.00, 14694.27, 17915.25, 91.40
INVALID, 6/20/2019 17:16:24.00, 14696.11, 17917.50, 91.40
INVALID, 6/20/2019 17:16:25.00, 14698.78, 17920.75, 91.40
INVALID, 6/20/2019 17:16:25.00, 14701.85, 17924.50, 91.40
INVALID, 6/20/2019 17:16:26.00, 14705.54, 17929.00, 91.40
INVALID, 6/20/2019 17:16:26.00, 14708.41, 17932.50, 91.40
INVALID, 6/20/2019 17:16:26.00, 14708.83, 17933.00, 91.40
INVALID, 6/20/2019 17:16:27.00, 14709.65, 17934.00, 91.40
INVALID, 6/20/2019 17:16:27.00, 14711.49, 17936.25, 91.40
INVALID, 6/20/2019 17:16:28.00, 14715.39, 17941.00, 91.40
INVALID, 6/20/2019 17:16:28.00, 14718.26, 17944.50, 91.40
INVALID, 6/20/2019 17:16:29.00, 14717.85, 17944.00, 91.40
INVALID, 6/20/2019 17:16:29.00, 14722.56, 17949.75, 91.40
INVALID, 6/20/2019 17:16:29.00, 14724.82, 17952.50, 91.40
INVALID, 6/20/2019 17:16:30.00, 14729.74, 17958.50, 91.40
INVALID, 6/20/2019 17:16:30.00, 14733.43, 17963.00, 91.40
INVALID, 6/20/2019 17:16:31.00, 14735.28, 17965.25, 91.40
INVALID, 6/20/2019 17:16:31.00, 14734.05, 17963.75, 91.40
INVALID, 6/20/2019 17:16:31.00, 14738.15, 17968.75, 91.40
INVALID, 6/20/2019 17:16:32.00, 14738.15, 17968.75, 91.40
INVALID, 6/20/2019 17:16:32.00, 14742.45, 17974.00, 91.29
INVALID, 6/20/2019 17:16:32.00, 14742.45, 17974.00, 91.40
INVALID, 6/20/2019 17:16:33.00, 14743.48, 17975.25, 91.40
INVALID, 6/20/2019 17:16:33.00, 14746.56, 17979.00, 91.29
INVALID, 6/20/2019 17:16:34.00, 14747.99, 17980.75, 91.29
INVALID, 6/20/2019 17:16:34.00, 14746.56, 17979.00, 91.40
INVALID, 6/20/2019 17:16:34.00, 14749.63, 17982.75, 91.29
INVALID, 6/20/2019 17:16:35.00, 14750.66, 17984.00, 91.29
INVALID, 6/20/2019 17:16:35.00, 14747.99, 17980.75, 91.40
INVALID, 6/20/2019 17:16:35.00, 14748.40, 17981.25, 91.40
INVALID, 6/20/2019 17:16:36.00, 14750.04, 17983.25, 91.40
INVALID, 6/20/2019 17:16:36.00, 14751.89, 17985.50, 91.40
INVALID, 6/20/2019 17:16:37.00, 14756.19, 17990.75, 91.29
INVALID, 6/20/2019 17:16:37.00, 14760.50, 17996.00, 91.40
INVALID, 6/20/2019 17:16:37.00, 14758.45, 17993.50, 91.40
INVALID, 6/20/2019 17:16:38.00, 14761.11, 17996.75, 91.40
INVALID, 6/20/2019 17:16:38.00, 14765.01, 18001.50, 91.40
INVALID, 6/20/2019 17:16:39.00, 14766.24, 18003.00, 91.40
INVALID, 6/20/2019 17:16:39.00, 14765.42, 18002.00, 91.40
INVALID, 6/20/2019 17:16:40.00, 14767.06, 18004.00, 91.40
INVALID, 6/20/2019 17:16:40.00, 14767.27, 18004.25, 91.40
INVALID, 6/20/2019 17:16:40.00, 14763.57, 17999.75, 91.40
INVALID, 6/20/2019 17:16:41.00, 14766.65, 18003.50, 91.29
INVALID, 6/20/2019 17:16:41.00, 14764.19, 18000.50, 91.40
INVALID, 6/20/2019 17:16:42.00, 14765.42, 18002.00, 91.40
INVALID, 6/20/2019 17:16:42.00, 14767.27, 18004.25, 91.29
INVALID, 6/20/2019 17:16:42.00, 14767.68, 18004.75, 91.29
INVALID, 6/20/2019 17:16:43.00, 14771.37, 18009.25, 91.18
INVALID, 6/20/2019 17:16:43.00, 14771.37, 18009.25, 91.18
INVALID, 6/20/2019 17:16:44.00, 14774.24, 18012.75, 91.06
INVALID, 6/20/2019 17:16:44.00, 14775.47, 18014.25, 90.95
INVALID, 6/20/2019 17:16:44.00, 14776.29, 18015.25, 90.95
INVALID, 6/20/2019 17:16:45.00, 14777.72, 18017.00, 90.95
INVALID, 6/20/2019 17:16:46.00, 14780.80, 18020.75, 91.06
INVALID, 6/20/2019 17:16:46.00, 14788.39, 18030.00, 90.95
INVALID, 6/20/2019 17:16:46.00, 14792.69, 18035.25, 91.06
INVALID, 6/20/2019 17:16:47.00, 14795.77, 18039.00, 91.06
INVALID, 6/20/2019 17:16:47.00, 14796.18, 18039.50, 91.06
INVALID, 6/20/2019 17:16:47.00, 14793.31, 18036.00, 91.06
INVALID, 6/20/2019 17:16:48.00, 14792.90, 18035.50, 91.06
INVALID, 6/20/2019 17:16:48.00, 14791.46, 18033.75, 91.06
INVALID, 6/20/2019 17:16:49.00, 14793.10, 18035.75, 91.06
INVALID, 6/20/2019 17:16:49.00, 14795.36, 18038.50, 91.06
INVALID, 6/20/2019 17:16:49.00, 14795.97, 18039.25, 91.06
INVALID, 6/20/2019 17:16:50.00, 14801.92, 18046.50, 91.06
INVALID, 6/20/2019 17:16:50.00, 14804.79, 18050.00, 91.06
INVALID, 6/20/2019 17:16:50.00, 14809.92, 18056.25, 91.06
INVALID, 6/20/2019 17:16:51.00, 14814.02, 18061.25, 90.95
INVALID, 6/20/2019 17:16:51.00, 14813.81, 18061.00, 91.06
INVALID, 6/20/2019 17:16:52.00, 14818.94, 18067.25, 91.06
INVALID, 6/20/2019 17:16:52.00, 14819.96, 18068.50, 91.06
INVALID, 6/20/2019 17:16:52.00, 14821.19, 18070.00, 91.06
INVALID, 6/20/2019 17:16:53.00, 14823.25, 18072.50, 90.95
INVALID, 6/20/2019 17:16:53.00, 14820.99, 18069.75, 91.06
INVALID, 6/20/2019 17:16:54.00, 14825.29, 18075.00, 91.06
INVALID, 6/20/2019 17:16:54.00, 14823.04, 18072.25, 91.06
INVALID, 6/20/2019 17:16:54.00, 14825.29, 18075.00, 91.06
INVALID, 6/20/2019 17:16:55.00, 14830.01, 18080.75, 90.95
INVALID, 6/20/2019 17:16:55.00, 14831.86, 18083.00, 90.95
INVALID, 6/20/2019 17:16:56.00, 14833.29, 18084.75, 90.95
INVALID, 6/20/2019 17:16:56.00, 14835.96, 18088.00, 90.84
INVALID, 6/20/2019 17:16:56.00, 14834.93, 18086.75, 90.95
INVALID, 6/20/2019 17:16:57.00, 14837.80, 18090.25, 90.95
INVALID, 6/20/2019 17:16:57.00, 14839.03, 18091.75, 90.95
INVALID, 6/20/2019 17:16:57.00, 14842.11, 18095.50, 90.95
INVALID, 6/20/2019 17:16:58.00, 14840.06, 18093.00, 91.06
INVALID, 6/20/2019 17:16:58.00, 14843.54, 18097.25, 90.95
INVALID, 6/20/2019 17:16:59.00, 14847.44, 18102.00, 90.84
INVALID, 6/20/2019 17:16:59.00, 14846.62, 18101.00, 90.84
INVALID, 6/20/2019 17:17:00.00, 14849.08, 18104.00, 90.84
INVALID, 6/20/2019 17:17:00.00, 14849.90, 18105.00, 90.95
INVALID, 6/20/2019 17:17:00.00, 14851.95, 18107.50, 90.95
INVALID, 6/20/2019 17:17:01.00, 14850.72, 18106.00, 90.95
INVALID, 6/20/2019 17:17:01.00, 14850.93, 18106.25, 90.95
INVALID, 6/20/2019 17:17:02.00, 14851.13, 18106.50, 90.95
INVALID, 6/20/2019 17:17:02.00, 14847.24, 18101.75, 90.95
INVALID, 6/20/2019 17:17:02.00, 14846.21, 18100.50, 90.95
INVALID, 6/20/2019 17:17:03.00, 14848.26, 18103.00, 90.84
INVALID, 6/20/2019 17:17:04.00, 14846.83, 18101.25, 90.95
INVALID, 6/20/2019 17:17:04.00, 14850.31, 18105.50, 90.84
INVALID, 6/20/2019 17:17:04.00, 14851.34, 18106.75, 90.95
INVALID, 6/20/2019 17:17:05.00, 14851.13, 18106.50, 90.95
INVALID, 6/20/2019 17:17:05.00, 14852.77, 18108.50, 90.95
INVALID, 6/20/2019 17:17:05.00, 14851.34, 18106.75, 90.95
INVALID, 6/20/2019 17:17:06.00, 14854.82, 18111.00, 90.84
INVALID, 6/20/2019 17:17:06.00, 14857.08, 18113.75, 90.72
INVALID, 6/20/2019 17:17:07.00, 14857.28, 18114.00, 90.84
INVALID, 6/20/2019 17:17:07.00, 14865.49, 18124.00, 90.72
INVALID, 6/20/2019 17:17:07.00, 14869.38, 18128.75, 90.84
INVALID, 6/20/2019 17:17:08.00, 14872.46, 18132.50, 90.84
INVALID, 6/20/2019 17:17:08.00, 14868.56, 18127.75, 90.84
INVALID, 6/20/2019 17:17:08.00, 14866.31, 18125.00, 90.84
INVALID, 6/20/2019 17:17:09.00, 14866.51, 18125.25, 90.84
INVALID, 6/20/2019 17:17:09.00, 14865.28, 18123.75, 90.84
INVALID, 6/20/2019 17:17:10.00, 14864.66, 18123.00, 90.84
INVALID, 6/20/2019 17:17:10.00, 14865.69, 18124.25, 90.84
INVALID, 6/20/2019 17:17:10.00, 14867.74, 18126.75, 90.84
INVALID, 6/20/2019 17:17:11.00, 14873.28, 18133.50, 90.72
INVALID, 6/20/2019 17:17:11.00, 14874.10, 18134.50, 90.84
INVALID, 6/20/2019 17:17:12.00, 14881.68, 18143.75, 90.84
INVALID, 6/20/2019 17:17:12.00, 14884.56, 18147.25, 90.84
INVALID, 6/20/2019 17:17:12.00, 14884.15, 18146.75, 90.84
INVALID, 6/20/2019 17:17:13.00, 14880.45, 18142.25, 90.84
INVALID, 6/20/2019 17:17:13.00, 14881.89, 18144.00, 90.72
INVALID, 6/20/2019 17:17:14.00, 14881.27, 18143.25, 90.72
INVALID, 6/20/2019 17:17:14.00, 14884.76, 18147.50, 90.72
INVALID, 6/20/2019 17:17:14.00, 14885.99, 18149.00, 90.72
INVALID, 6/20/2019 17:17:15.00, 14888.86, 18152.50, 90.72
INVALID, 6/20/2019 17:17:15.00, 14891.12, 18155.25, 90.72
INVALID, 6/20/2019 17:17:15.00, 14898.70, 18164.50, 90.72
INVALID, 6/20/2019 17:17:16.00, 14900.34, 18166.50, 90.72
INVALID, 6/20/2019 17:17:16.00, 14903.42, 18170.25, 90.72
INVALID, 6/20/2019 17:17:17.00, 14904.45, 18171.50, 90.72
INVALID, 6/20/2019 17:17:17.00, 14901.78, 18168.25, 90.72
INVALID, 6/20/2019 17:17:18.00, 14900.75, 18167.00, 90.72
INVALID, 6/20/2019 17:17:18.00, 14901.16, 18167.50, 90.72
INVALID, 6/20/2019 17:17:18.00, 14899.52, 18165.50, 90.84
INVALID, 6/20/2019 17:17:19.00, 14904.45, 18171.50, 90.72
INVALID, 6/20/2019 17:17:19.00, 14906.91, 18174.50, 90.72
INVALID, 6/20/2019 17:17:20.00, 14907.32, 18175.00, 90.72
INVALID, 6/20/2019 17:17:20.00, 14914.29, 18183.50, 90.61
INVALID, 6/20/2019 17:17:20.00, 14913.47, 18182.50, 90.61
INVALID, 6/20/2019 17:17:21.00, 14917.36, 18187.25, 90.50
INVALID, 6/20/2019 17:17:21.00, 14919.62, 18190.00, 90.50
INVALID, 6/20/2019 17:17:22.00, 14927.00, 18199.00, 90.50
INVALID, 6/20/2019 17:17:22.00, 14930.49, 18203.25, 90.39
INVALID, 6/20/2019 17:17:22.00, 14932.54, 18205.75, 90.39
INVALID, 6/20/2019 17:17:23.00, 14934.79, 18208.50, 90.39
INVALID, 6/20/2019 17:17:23.00, 14935.82, 18209.75, 90.39
INVALID, 6/20/2019 17:17:24.00, 14937.05, 18211.25, 90.39
INVALID, 6/20/2019 17:17:24.00, 14938.48, 18213.00, 90.39
