INVALID, 6/20/2019 17:20:36.00, 11811.23, 14400.25, 86.34
INVALID, 6/20/2019 17:20:37.00, 11796.26, 14382.00, 86.34
INVALID, 6/20/2019 17:20:37.00, 11790.11, 14374.50, 86.34
INVALID, 6/20/2019 17:20:38.00, 11786.01, 14369.50, 86.34
INVALID, 6/20/2019 17:20:38.00, 11776.16, 14357.50, 86.34
INVALID, 6/20/2019 17:20:38.00, 11766.94, 14346.25, 86.34
INVALID, 6/20/2019 17:20:39.00, 11761.20, 14339.25, 86.45
INVALID, 6/20/2019 17:20:39.00, 11753.40, 14329.75, 86.45
INVALID, 6/20/2019 17:20:39.00, 11748.07, 14323.25, 86.34
INVALID, 6/20/2019 17:20:40.00, 11739.05, 14312.25, 86.34
INVALID, 6/20/2019 17:20:40.00, 11729.62, 14300.75, 86.34
INVALID, 6/20/2019 17:20:41.00, 11722.65, 14292.25, 86.34
INVALID, 6/20/2019 17:20:41.00, 11709.93, 14276.75, 86.45
INVALID, 6/20/2019 17:20:41.00, 11703.17, 14268.50, 86.45
INVALID, 6/20/2019 17:20:42.00, 11695.58, 14259.25, 86.34
INVALID, 6/20/2019 17:20:42.00, 11688.20, 14250.25, 86.34
INVALID, 6/20/2019 17:20:42.00, 11678.15, 14238.00, 86.45
INVALID, 6/20/2019 17:20:43.00, 11672.00, 14230.50, 86.45
INVALID, 6/20/2019 17:20:43.00, 11662.98, 14219.50, 86.45
INVALID, 6/20/2019 17:20:44.00, 11653.75, 14208.25, 86.45
INVALID, 6/20/2019 17:20:44.00, 11648.01, 14201.25, 86.45
INVALID, 6/20/2019 17:20:44.00, 11640.42, 14192.00, 86.45
INVALID, 6/20/2019 17:20:45.00, 11629.35, 14178.50, 86.45
INVALID, 6/20/2019 17:20:45.00, 11622.99, 14170.75, 86.34
INVALID, 6/20/2019 17:20:46.00, 11613.76, 14159.50, 86.34
INVALID, 6/20/2019 17:20:46.00, 11599.41, 14142.00, 86.45
INVALID, 6/20/2019 17:20:47.00, 11587.93, 14128.00, 86.45
INVALID, 6/20/2019 17:20:47.00, 11576.65, 14114.25, 86.45
INVALID, 6/20/2019 17:20:47.00, 11569.88, 14106.00, 86.45
INVALID, 6/20/2019 17:20:48.00, 11561.47, 14095.75, 86.45
INVALID, 6/20/2019 17:20:48.00, 11554.30, 14087.00, 86.45
INVALID, 6/20/2019 17:20:49.00, 11545.69, 14076.50, 86.56
INVALID, 6/20/2019 17:20:49.00, 11541.38, 14071.25, 86.56
INVALID, 6/20/2019 17:20:49.00, 11531.95, 14059.75, 86.56
INVALID, 6/20/2019 17:20:50.00, 11521.90, 14047.50, 86.56
INVALID, 6/20/2019 17:20:50.00, 11511.03, 14034.25, 86.56
INVALID, 6/20/2019 17:20:50.00, 11504.47, 14026.25, 86.56
INVALID, 6/20/2019 17:20:51.00, 11491.55, 14010.50, 86.56
INVALID, 6/20/2019 17:20:51.00, 11479.86, 13996.25, 86.56
INVALID, 6/20/2019 17:20:52.00, 11471.25, 13985.75, 86.56
INVALID, 6/20/2019 17:20:52.00, 11463.87, 13976.75, 86.56
INVALID, 6/20/2019 17:20:52.00, 11455.26, 13966.25, 86.56
INVALID, 6/20/2019 17:20:53.00, 11449.93, 13959.75, 86.56
